id,label,project,refactor,methodOrNull,source class,target class,url
1800,1,google/ExoPlayer,"Move And Rename Method	private peekSafely(input ExtractorInput, output byte[], offset int, length int, quiet boolean) : boolean from class com.google.android.exoplayer2.extractor.ogg.OggPageHeader to public peekFullyQuietly(input ExtractorInput, output byte[], offset int, length int, allowEndOfInput boolean) : boolean from class com.google.android.exoplayer2.extractor.ExtractorUtil",peekSafely,com.google.android.exoplayer2.extractor.ogg.OggPageHeader,com.google.android.exoplayer2.extractor.ExtractorUtil,https://github.com/google/ExoPlayer/commit/e272e3b1c8722f40f240bba36372cdc3ca74685d
26980,2,opensearch-project/OpenSearch,"Move Method	public getValueMissing(docId int, missingValue double) : double from class org.elasticsearch.index.fielddata.plain.LongArrayAtomicFieldData.WithOrdinals.DoubleValues to public getValueMissing(docId int, missingValue long) : long from class org.elasticsearch.index.fielddata.LongValues.OrdBasedLongValues",getValueMissing,org.elasticsearch.index.fielddata.plain.LongArrayAtomicFieldData.WithOrdinals.DoubleValues,org.elasticsearch.index.fielddata.LongValues.OrdBasedLongValues,https://github.com/opensearch-project/OpenSearch/commit/dff2a9279ce9c2f36e34abe9aaa976f4233ad6c6
22697,1,questdb/questdb,"Move Method	public getReferenceYear() : long from class com.questdb.std.time.GenericDateFormat to public getReferenceYear() : long from class com.questdb.std.time.DateFormatUtils",getReferenceYear,com.questdb.std.time.GenericDateFormat,com.questdb.std.time.DateFormatUtils,https://github.com/questdb/questdb/commit/104722c95494247f04f1255a9d752c26ea2af66a
21508,2,neo4j/neo4j,"Move Method	public equals(x ZonedDateTime[]) : boolean from class org.neo4j.values.storable.DateArray to public equals(x byte[]) : boolean from class org.neo4j.values.storable.Value",equals,org.neo4j.values.storable.DateArray,org.neo4j.values.storable.Value,https://github.com/neo4j/neo4j/commit/a8946efbe8d0556f852755859e60fc0f832f9af8
5737,1,neo4j/neo4j,"Move Method	public fromGBPTree(indexFile File, pageCache PageCache, onError Function<ByteBuffer,String>) : SpaceFillingCurveSettings from class org.neo4j.kernel.impl.index.schema.config.SpaceFillingCurveSettings to public fromGBPTree(indexFile File, pageCache PageCache, onError Function<ByteBuffer,String>) : SpaceFillingCurveSettings from class org.neo4j.kernel.impl.index.schema.config.SpaceFillingCurveSettingsFactory",fromGBPTree,org.neo4j.kernel.impl.index.schema.config.SpaceFillingCurveSettings,org.neo4j.kernel.impl.index.schema.config.SpaceFillingCurveSettingsFactory,https://github.com/neo4j/neo4j/commit/fe464acb728077abc5e26e49e3504c7074eaeef0
17196,1,apache/kafka,"Move And Rename Method	public fetch(topic String, maxWaitMs long) : Cluster from class org.apache.kafka.clients.producer.internals.Metadata to private waitOnMetadata(topic String, maxWaitMs long) : void from class org.apache.kafka.clients.producer.KafkaProducer",fetch,org.apache.kafka.clients.producer.internals.Metadata,org.apache.kafka.clients.producer.KafkaProducer,https://github.com/apache/kafka/commit/cd3ce27d4baf5434676ec040d64663ad3ce09817
14046,0,rstudio/rstudio,"Move Method	private runTestFile() : void from class org.rstudio.studio.client.workbench.views.source.editors.text.TextEditingTarget to private runTestFile() : void from class org.rstudio.studio.client.workbench.views.source.editors.text.TextEditingTargetWidget",runTestFile,org.rstudio.studio.client.workbench.views.source.editors.text.TextEditingTarget,org.rstudio.studio.client.workbench.views.source.editors.text.TextEditingTargetWidget,https://github.com/rstudio/rstudio/commit/a5004b6a892f7beb11c1f4f63f356bd0652cf749
28894,2,apache/camel,"Move Method	public getProcessorDefinition(id String, type Class<T>) : T from class org.apache.camel.impl.AbstractModelCamelContext to public getProcessorDefinition(id String, type Class<T>) : T from class org.apache.camel.impl.DefaultCamelContext",getProcessorDefinition,org.apache.camel.impl.AbstractModelCamelContext,org.apache.camel.impl.DefaultCamelContext,https://github.com/apache/camel/commit/73b7290d523c8290d756ca2c9167f53fb8d8a1f0
14544,1,vespa-engine/vespa,"Move Method	private addDefaultHandlersExceptStatus(cluster ContainerCluster<? extends Container>) : void from class com.yahoo.vespa.model.container.xml.ContainerModelBuilder to public addDefaultHandlersExceptStatus() : void from class com.yahoo.vespa.model.container.ContainerCluster",addDefaultHandlersExceptStatus,com.yahoo.vespa.model.container.xml.ContainerModelBuilder,com.yahoo.vespa.model.container.ContainerCluster,https://github.com/vespa-engine/vespa/commit/81e89336be35e9f9ecbcb3a3409d4546705c87fc
2708,1,oracle/graal,"Move Method	package maybeProxy(type Class<Interface>, delegate Interface) : Interface from class org.graalvm.tools.insight.heap.instrument.HeapObject to package maybeProxy(type Class<Interface>, delegate Interface) : Interface from class org.graalvm.tools.insight.heap.instrument.HeapDumpInstrument",maybeProxy,org.graalvm.tools.insight.heap.instrument.HeapObject,org.graalvm.tools.insight.heap.instrument.HeapDumpInstrument,https///github.com/oracle/graal/commit/b8833ccc761ef5fd1d9e1ae87051e4df39d71d43
27199,2,hazelcast/hazelcast,"Move And Rename Method	public testPutAsyncVoid() : void from class com.hazelcast.internal.adapter.ReplicatedMapDataStructureAdapterTest to public testSetAsync() : void from class com.hazelcast.internal.adapter.TransactionalMapDataStructureAdapterTest",testPutAsyncVoid,com.hazelcast.internal.adapter.ReplicatedMapDataStructureAdapterTest,com.hazelcast.internal.adapter.TransactionalMapDataStructureAdapterTest,https://github.com/hazelcast/hazelcast/commit/8ea9c67bd4f8c78988897f42158d57cebe283091
14789,1,TeamAmaze/AmazeFileManager,"Move Method	private buildNotification() : Notification from class com.amaze.filemanager.asynchronous.services.ftp.FtpService to public buildNotification(context Context) : Notification from class com.amaze.filemanager.ui.notifications.FtpNotification",buildNotification,com.amaze.filemanager.asynchronous.services.ftp.FtpService,com.amaze.filemanager.ui.notifications.FtpNotification,https://github.com/TeamAmaze/AmazeFileManager/commit/c4b98e9e555498cf79802b20d4aafabad8a590a3
17492,0,jenkinsci/jenkins,"Move Method	public checkPermission(permission Permission) : void from class hudson.model.MyViewsProperty to public checkPermission(permission Permission) : void from class hudson.security.AccessControlled",checkPermission,hudson.model.MyViewsProperty,hudson.security.AccessControlled,https://github.com/jenkinsci/jenkins/commit/30a927fd8c1cb6e38ded402e1ba1614c3dffbba5
10347,1,trinodb/trino,"Move Method	private hasXxHash64Method(type Type) : boolean from class io.trino.metadata.MetadataManager to private hasXxHash64Method(type Type) : boolean from class io.trino.metadata.TypeRegistry",hasXxHash64Method,io.trino.metadata.MetadataManager,io.trino.metadata.TypeRegistry,https///github.com/trinodb/trino/commit/309efbbae91aaf89107db149d908dd179d58c950
5312,1,antlr/antlr4,"Move Method	public getSerializedAsChars() : char[] from class org.antlr.v4.runtime.atn.ATN to public getSerializedAsChars(atn ATN) : char[] from class org.antlr.v4.automata.ATNSerializer",getSerializedAsChars,org.antlr.v4.runtime.atn.ATN,org.antlr.v4.automata.ATNSerializer,https://github.com/antlr/antlr4/commit/061fff09f9d3104ec5b58beee06447357511691f
2026,1,jenkinsci/jenkins,"Move And Rename Method	public doJavaHomeCheck(value File) : FormValidation from class hudson.model.Hudson to public doCheckHome(value File) : FormValidation from class hudson.model.JDK.DescriptorImpl",doJavaHomeCheck,hudson.model.Hudson,hudson.model.JDK.DescriptorImpl,https://github.com/jenkinsci/jenkins/commit/2a8a0bf7fae1aa1bbbe7a7a2a6fd9384d341609c
30144,2,vespa-engine/vespa,"Move Method	public inBackground(backgroundCallback BackgroundCallback, o Object, executor Executor) : ErrorListenerPathAndBytesable<String> from class com.yahoo.vespa.curator.mock.MockCurator.MockCreateBuilder to public inBackground(o Object) : PathAndBytesable<T> from class com.yahoo.vespa.curator.mock.MockCurator.MockBackgroundACLPathAndBytesableBuilder",inBackground,com.yahoo.vespa.curator.mock.MockCurator.MockCreateBuilder,com.yahoo.vespa.curator.mock.MockCurator.MockBackgroundACLPathAndBytesableBuilder,https://github.com/vespa-engine/vespa/commit/7c590c86fa4196aa0df15929616762e794cc7964
27550,2,hazelcast/hazelcast,"Move Method	public beforeRun() : void from class com.hazelcast.map.ClearOperation to public beforeRun() : void from class com.hazelcast.map.AbstractMapOperation",beforeRun,com.hazelcast.map.ClearOperation,com.hazelcast.map.AbstractMapOperation,https://github.com/hazelcast/hazelcast/commit/118a18b66c1b5df977ca457e598a608f78e70cb3
8648,1,processing/processing,"Move Method	package calcSize(file File) : long from class processing.app.ui.ProgressFrame to public calcSize(file File) : long from class processing.app.Util",calcSize,processing.app.ui.ProgressFrame,processing.app.Util,https://github.com/processing/processing/commit/ed56ffa1ab5fb10944f8ccce98f0414ed4de7c8e
1070,1,NationalSecurityAgency/ghidra,"Move Method	public getLocalAction(provider ComponentProvider, actionName String) : DockingActionIf from class ghidra.test.AbstractGhidraHeadedIntegrationTest to public getLocalAction(provider ComponentProvider, actionName String) : DockingActionIf from class docking.test.AbstractDockingTest",getLocalAction,ghidra.test.AbstractGhidraHeadedIntegrationTest,docking.test.AbstractDockingTest,https://github.com/NationalSecurityAgency/ghidra/commit/c9bd3a8b2b382f1f57a0c4e519ad535cbb15bb4a
26122,1,hibernate/hibernate-orm,"Move Method	package addManyToOne(parent Element, propertyAuditingData PropertyAuditingData, value Value, mapper SimpleMapperBuilder) : boolean from class org.hibernate.envers.configuration.internal.metadata.BasicMetadataGenerator to package addManyToOne(parent Element, propertyAuditingData PropertyAuditingData, value Value, mapper SimpleMapperBuilder) : boolean from class org.hibernate.envers.configuration.internal.metadata.IdMetadataGenerator",addManyToOne,org.hibernate.envers.configuration.internal.metadata.BasicMetadataGenerator,org.hibernate.envers.configuration.internal.metadata.IdMetadataGenerator,https://github.com/hibernate/hibernate-orm/commit/27a6b5d14348820192cbd0da73bcf65402ca15d5
22228,2,jhy/jsoup,"Move Method	public fetchHandlesXmlAsHtmlWhenParserSet() : void from class org.jsoup.integration.UrlConnectTest to public fetchHandlesXmlAsHtmlWhenParserSet() : void from class org.jsoup.integration.ConnectTest",fetchHandlesXmlAsHtmlWhenParserSet,org.jsoup.integration.UrlConnectTest,org.jsoup.integration.ConnectTest,https://github.com/jhy/jsoup/commit/60bf584667ab1e3cb03ad02209b3b9006bb58519
26052,2,hibernate/hibernate-orm,"Move Method	public getBinder(javaTypeDescriptor JavaTypeDescriptor<X>) : ValueBinder<X> from class org.hibernate.type.descriptor.jdbc.RealTypeDescriptor to public getBinder(javaTypeDescriptor JavaTypeDescriptor<X>) : ValueBinder<X> from class org.hibernate.type.descriptor.jdbc.FloatTypeDescriptor",getBinder,org.hibernate.type.descriptor.jdbc.RealTypeDescriptor,org.hibernate.type.descriptor.jdbc.FloatTypeDescriptor,https://github.com/hibernate/hibernate-orm/commit/07096e7cc10292405d42d76255399171dadf659d
30589,1,LWJGL/lwjgl3,"Move Method	public ZSTD_sizeof_DCtx(dctx long) : long from class org.lwjgl.util.zstd.ZstdX to public ZSTD_sizeof_DCtx(dctx long) : long from class org.lwjgl.util.zstd.Zstd",ZSTD_sizeof_DCtx,org.lwjgl.util.zstd.ZstdX,org.lwjgl.util.zstd.Zstd,https://github.com/LWJGL/lwjgl3/commit/bfb46cc40f746edd17b870015acbd974377372a1
4148,1,openjdk/jdk,"Move And Rename Method	private threadByName(name String) : ThreadReference from class nsk.jdi.BreakpointRequest.location.location001 to public threadByNameOrThrow(name String) : ThreadReference from class nsk.share.jdi.Debugee",threadByName,nsk.jdi.BreakpointRequest.location.location001,nsk.share.jdi.Debugee,https://github.com/openjdk/jdk/commit/dc0cc5520c2299375e829d0de64d7d6e14990ba5
4730,1,apache/hadoop,"Move Method	public getOMRatisDirectory(conf Configuration) : String from class org.apache.hadoop.ozone.om.ratis.OzoneManagerRatisServer to public getOMRatisDirectory(conf Configuration) : String from class org.apache.hadoop.ozone.OmUtils",getOMRatisDirectory,org.apache.hadoop.ozone.om.ratis.OzoneManagerRatisServer,org.apache.hadoop.ozone.OmUtils,https://github.com/apache/hadoop/commit/0b115b60b0fb78a9f33d9955908292b41b952433
29970,0,apache/pinot,"Move Method	public getDimensionValuesOptions() : Map<String,Collection<String>> from class com.linkedin.thirdeye.dashboard.views.DimensionViewTabular to public getDimensionValuesOptions() : Map<String,Collection<String>> from class com.linkedin.thirdeye.dashboard.views.DimensionView",getDimensionValuesOptions,com.linkedin.thirdeye.dashboard.views.DimensionViewTabular,com.linkedin.thirdeye.dashboard.views.DimensionView,https://github.com/apache/pinot/commit/a0a0a7aebb70ff9a09626afd2522c9e889854f61
21354,2,neo4j/neo4j,"Move Method	public markAsFailed(failure String) : void from class org.neo4j.kernel.api.impl.schema.ReadOnlyDatabaseSchemaIndex to public markAsFailed(failure String) : void from class org.neo4j.kernel.api.impl.index.ReadOnlyAbstractDatabaseIndex",markAsFailed,org.neo4j.kernel.api.impl.schema.ReadOnlyDatabaseSchemaIndex,org.neo4j.kernel.api.impl.index.ReadOnlyAbstractDatabaseIndex,https://github.com/neo4j/neo4j/commit/130187646105346f735efb96d637e5498ec807fd
22293,2,apereo/cas,"Move Method	public get(clazz Class<? extends Ticket>) : TicketFactory from class org.apereo.cas.ticket.factory.DefaultServiceTicketFactory to public get(clazz Class<? extends Ticket>) : TicketFactory from class org.apereo.cas.ticket.TicketFactory",get,org.apereo.cas.ticket.factory.DefaultServiceTicketFactory,org.apereo.cas.ticket.TicketFactory,https://github.com/apereo/cas/commit/7a8cfecd69f80170cc009812a8032f7a9b802891
3572,1,apache/shardingsphere,"Move Method	private createGeneratedKeyCondition(column Column, sqlExpression SQLExpression) : Optional<GeneratedKeyCondition> from class org.apache.shardingsphere.core.parse.antlr.filler.sharding.dml.SetAssignmentsFiller to private createGeneratedKeyCondition(column Column, sqlExpression SQLExpression) : Optional<GeneratedKeyCondition> from class org.apache.shardingsphere.core.optimize.GeneratedKey",createGeneratedKeyCondition,org.apache.shardingsphere.core.parse.antlr.filler.sharding.dml.SetAssignmentsFiller,org.apache.shardingsphere.core.optimize.GeneratedKey,https://github.com/apache/shardingsphere/commit/05e07ae59f809e20d8d24012716cc0f20b1648e9
21988,2,neo4j/neo4j,"Move And Rename Method	private getHaServer(machineId int) : Pair<String,Integer> from class org.neo4j.kernel.ha.zookeeper.ZooKeeperBroker to public splitIpAndPort(server String) : Pair<String,Integer> from class org.neo4j.kernel.ha.zookeeper.Machine",getHaServer,org.neo4j.kernel.ha.zookeeper.ZooKeeperBroker,org.neo4j.kernel.ha.zookeeper.Machine,https://github.com/neo4j/neo4j/commit/1506816181024afb24177e3cf56a0ac53f359119
19097,1,apache/shardingsphere,"Move And Rename Method	private optimize(column Column, routeValues List<RouteValue>) : RouteValue from class org.apache.shardingsphere.core.optimize.engine.sharding.dml.ShardingWhereOptimizeEngine to private mergeRouteValues(column Column, routeValues List<RouteValue>) : RouteValue from class org.apache.shardingsphere.core.optimize.statement.sharding.dml.condition.engine.WhereClauseShardingConditionEngine",optimize,org.apache.shardingsphere.core.optimize.engine.sharding.dml.ShardingWhereOptimizeEngine,org.apache.shardingsphere.core.optimize.statement.sharding.dml.condition.engine.WhereClauseShardingConditionEngine,https://github.com/apache/shardingsphere/commit/2564de9dc0253f4831e7283e661efac051bd0af0
9081,1,real-logic/aeron,"Move And Rename Method	private generateSourceIdentity(address InetSocketAddress) : String from class io.aeron.driver.DriverConductor to public sourceIdentity(srcAddress InetSocketAddress) : String from class io.aeron.driver.Configuration",generateSourceIdentity,io.aeron.driver.DriverConductor,io.aeron.driver.Configuration,https://github.com/real-logic/aeron/commit/2579c3c53414e4e3383ea50338caf600318600b6
17063,1,alibaba/nacos,"Move Method	public getDistroConfig() : Map<String,List<Server>> from class com.alibaba.nacos.naming.core.DistroMapper to public getDistroConfig() : Map<String,List<Server>> from class com.alibaba.nacos.naming.cluster.ServerListManager",getDistroConfig,com.alibaba.nacos.naming.core.DistroMapper,com.alibaba.nacos.naming.cluster.ServerListManager,https://github.com/alibaba/nacos/commit/d3a4834672d1139a4edc65464d80b8797ac8f983
16883,1,alibaba/fastjson,"Move Method	public getCalendar() : Calendar from class com.alibaba.fastjson.parser.JSONScanner to public getCalendar() : Calendar from class com.alibaba.fastjson.parser.JSONLexer",getCalendar,com.alibaba.fastjson.parser.JSONScanner,com.alibaba.fastjson.parser.JSONLexer,https://github.com/alibaba/fastjson/commit/60cc965c7d983cf1d0378797fd77ef414de2bac5
15794,2,elastic/elasticsearch,"Move Method	public assertAllShardsOnNodes(index String, pattern String) : void from class org.elasticsearch.bwcompat.BasicBackwardsCompatibilityTest to public assertAllShardsOnNodes(index String, pattern String...) : Set<String> from class org.elasticsearch.test.ElasticsearchIntegrationTest",assertAllShardsOnNodes,org.elasticsearch.bwcompat.BasicBackwardsCompatibilityTest,org.elasticsearch.test.ElasticsearchIntegrationTest,https://github.com/elastic/elasticsearch/commit/d5c0a49620a3c081e26bc443a1a925f9496904f2
5581,0,google/guice,"Move And Rename Method	private setScopeFromType(implementation Class<?>) : void from class com.google.inject.ContainerBuilder.BindingBuilder to package getScopeNameForType(implementation Class<?>, errorHandler ErrorHandler) : String from class com.google.inject.Scopes",setScopeFromType,com.google.inject.ContainerBuilder.BindingBuilder,com.google.inject.Scopes,https://github.com/google/guice/commit/f33d23ef116bf6450998cefd7ad8def6b3f41874
24732,0,apache/zeppelin,"Move Method	public getPythonCommand() : String from class org.apache.zeppelin.python.PythonCondaInterpreter to public getPythonCommand() : String from class org.apache.zeppelin.python.PythonInterpreter",getPythonCommand,org.apache.zeppelin.python.PythonCondaInterpreter,org.apache.zeppelin.python.PythonInterpreter,https://github.com/apache/zeppelin/commit/caa664d6ee55ccd11ec86150d7de0c5d8c8874d7
19038,2,apache/shardingsphere,"Move Method	public assertSetCatalog() : void from class org.apache.shardingsphere.driver.jdbc.unsupported.UnsupportedOperationConnectionTest to public assertSetCatalog() : void from class org.apache.shardingsphere.driver.jdbc.adapter.ConnectionAdapterTest",assertSetCatalog,org.apache.shardingsphere.driver.jdbc.unsupported.UnsupportedOperationConnectionTest,org.apache.shardingsphere.driver.jdbc.adapter.ConnectionAdapterTest,https://github.com/apache/shardingsphere/commit/cdcc73b12bebc3362799fc20673915ce018204ad
13900,1,bisq-network/bisq,"Move Method	private getRole(isBuyerMakerAndSellerTaker boolean, isMaker boolean, currencyCode String) : String from class bisq.desktop.main.portfolio.pendingtrades.PendingTradesViewModel to public getRole(isBuyerMakerAndSellerTaker boolean, isMaker boolean, currencyCode String) : String from class bisq.core.trade.TradeUtil",getRole,bisq.desktop.main.portfolio.pendingtrades.PendingTradesViewModel,bisq.core.trade.TradeUtil,https///github.com/bisq-network/bisq/commit/24ba9215cd12f65605b23c2f5d53037258afd019
26887,2,opensearch-project/OpenSearch,"Move Method	public extractTerms(terms Set<Term>) : void from class org.elasticsearch.index.search.child.TopChildrenQuery to public extractTerms(terms Set<Term>) : void from class org.elasticsearch.index.search.nested.IncludeNestedDocsQuery.IncludeNestedDocsWeight",extractTerms,org.elasticsearch.index.search.child.TopChildrenQuery,org.elasticsearch.index.search.nested.IncludeNestedDocsQuery.IncludeNestedDocsWeight,https://github.com/opensearch-project/OpenSearch/commit/fd416d5ed5d0487964ce13d472fb2f31d456ca3b
10505,1,trinodb/trino,"Move And Rename Method	public resolveFieldIndexesWithPrefix(prefix Optional<QualifiedName>) : List<Integer> from class com.facebook.presto.sql.analyzer.TupleDescriptor to private getOutputTableColumns(plan RelationPlan) : List<ColumnMetadata> from class com.facebook.presto.sql.planner.LogicalPlanner",resolveFieldIndexesWithPrefix,com.facebook.presto.sql.analyzer.TupleDescriptor,com.facebook.presto.sql.planner.LogicalPlanner,https///github.com/trinodb/trino/commit/1b072f8610f80b6084c72b8fe9a6dfe45c176c32
4436,1,openjdk/jdk,"Move Method	public defineClass(name Name, owner Symbol) : ClassSymbol from class com.sun.tools.javac.jvm.ClassReader to public defineClass(name Name, owner Symbol) : ClassSymbol from class com.sun.tools.javac.code.Symtab",defineClass,com.sun.tools.javac.jvm.ClassReader,com.sun.tools.javac.code.Symtab,https://github.com/openjdk/jdk/commit/b3e2823f5370d63ec62c17b196d9546fa8feae36
7312,1,facebook/litho,"Move Method	package dispatchOnVisible(visibleHandler Function) : void from class com.facebook.litho.EventDispatcherUtils to public dispatchOnVisible(visibleHandler Function) : void from class com.facebook.rendercore.visibility.VisibilityUtils",dispatchOnVisible,com.facebook.litho.EventDispatcherUtils,com.facebook.rendercore.visibility.VisibilityUtils,https://github.com/facebook/litho/commit/ad5e9ace5de2db9c7ef8e926e3ad353f5c4cafa6
12619,0,apache/hbase,"Move Method	public getScanner(columns byte[][], firstRow byte[], ts long) : ScannerIncommon from class org.apache.hadoop.hbase.HBaseTestCase.HRegionIncommon to public getScanner(family byte[], qualifiers byte[][], firstRow byte[], ts long) : ScannerIncommon from class org.apache.hadoop.hbase.HBaseTestCase.HTableIncommon",getScanner,org.apache.hadoop.hbase.HBaseTestCase.HRegionIncommon,org.apache.hadoop.hbase.HBaseTestCase.HTableIncommon,https://github.com/apache/hbase/commit/b37eca06af40c8070af2c50fdc4f04d8d7411499
28266,0,orientechnologies/orientdb,"Move Method	public getName() : String from class com.orientechnologies.orient.core.config.OStorageMemoryClusterConfiguration to public getName() : String from class com.orientechnologies.orient.core.storage.impl.local.OClusterLocal",getName,com.orientechnologies.orient.core.config.OStorageMemoryClusterConfiguration,com.orientechnologies.orient.core.storage.impl.local.OClusterLocal,https://github.com/orientechnologies/orientdb/commit/a81e2c56e6e6e06fd4bd89c6fdba5c047c8e0b8d
5206,1,keycloak/keycloak,"Move Method	private logError(errorWriter PrintWriter, errorMessage String) : void from class org.keycloak.quarkus.runtime.cli.Picocli to private logError(errorWriter PrintWriter, errorMessage String) : void from class org.keycloak.quarkus.runtime.cli.ExecutionExceptionHandler",logError,org.keycloak.quarkus.runtime.cli.Picocli,org.keycloak.quarkus.runtime.cli.ExecutionExceptionHandler,https://github.com/keycloak/keycloak/commit/f5725cb62969fc649a9d6434de339806a44f46fe
18834,2,oracle/graal,"Move Method	public fpush(x Value) : void from class com.oracle.graal.baseline.LIRFrameStateBuilder to public fpush(x T) : void from class com.oracle.graal.java.AbstractFrameStateBuilder",fpush,com.oracle.graal.baseline.LIRFrameStateBuilder,com.oracle.graal.java.AbstractFrameStateBuilder,https///github.com/oracle/graal/commit/1dae58c2a901860b600bca666a2d4c4ffdd3c710
26232,2,hibernate/hibernate-orm,"Move Method	public buildEntityFetch(attributeDefinition AssociationAttributeDefinition, fetchStrategy FetchStrategy, loadPlanBuildingContext LoadPlanBuildingContext) : EntityFetch from class org.hibernate.loader.plan.spi.EntityElementGraph to public buildEntityFetch(attributeDefinition AssociationAttributeDefinition, fetchStrategy FetchStrategy, loadPlanBuildingContext LoadPlanBuildingContext) : EntityFetch from class org.hibernate.loader.plan.spi.AbstractFetchOwner",buildEntityFetch,org.hibernate.loader.plan.spi.EntityElementGraph,org.hibernate.loader.plan.spi.AbstractFetchOwner,https://github.com/hibernate/hibernate-orm/commit/043d618c030a02b36a62e02c767f1fdee7d6c93b
8004,1,SonarSource/sonarqube,"Move And Rename Method	private truncateTables() : void from class org.sonar.core.persistence.DaoTestCase to public truncateDatabase(connection Connection) : void from class org.sonar.core.persistence.DatabaseCommands",truncateTables,org.sonar.core.persistence.DaoTestCase,org.sonar.core.persistence.DatabaseCommands,https://github.com/SonarSource/sonarqube/commit/66a20f05989d7e04be85105e777a625cf406ee5e
2187,1,apache/flink,"Move Method	private fromRequestBodyOrQueryParameter(requestValue T, queryParameterExtractor SupplierWithException<T,RestHandlerException>, defaultValue T, log Logger) : T from class org.apache.flink.runtime.webmonitor.handlers.JarRunHandler to public fromRequestBodyOrQueryParameter(requestValue T, queryParameterExtractor SupplierWithException<T,RestHandlerException>, defaultValue T, log Logger) : T from class org.apache.flink.runtime.rest.handler.util.HandlerRequestUtils",fromRequestBodyOrQueryParameter,org.apache.flink.runtime.webmonitor.handlers.JarRunHandler,org.apache.flink.runtime.rest.handler.util.HandlerRequestUtils,https://github.com/apache/flink/commit/a887b7f33b029005c46c9e8d13669d7b61eadb78
5119,1,pinpoint-apm/pinpoint,"Move And Rename Method	private createTJvmInfo() : TJvmInfo from class com.navercorp.pinpoint.profiler.util.AgentInfoFactory to private convertJvmInfo(jvmInformation JvmInformation) : TJvmInfo from class com.navercorp.pinpoint.profiler.context.thrift.MetadataMessageConverter",createTJvmInfo,com.navercorp.pinpoint.profiler.util.AgentInfoFactory,com.navercorp.pinpoint.profiler.context.thrift.MetadataMessageConverter,https://github.com/pinpoint-apm/pinpoint/commit/76db53e8b2d9726d1709584678469d548daeb3ad
29356,0,apache/ignite,"Move Method	public writeThrough() : boolean from class org.apache.ignite.internal.visor.cache.VisorCacheConfiguration to public writeThrough() : boolean from class org.apache.ignite.internal.visor.cache.VisorCacheStoreConfiguration",writeThrough,org.apache.ignite.internal.visor.cache.VisorCacheConfiguration,org.apache.ignite.internal.visor.cache.VisorCacheStoreConfiguration,https://github.com/apache/ignite/commit/ff0c1e1dbbd6da1a8724b4b40ecbf1095f506be9
14559,1,vespa-engine/vespa,"Move Method	private buildGCOpts(zone Zone) : String from class com.yahoo.vespa.model.container.search.ContainerSearch to private buildGCOpts(zone Zone) : String from class com.yahoo.vespa.model.container.ContainerCluster",buildGCOpts,com.yahoo.vespa.model.container.search.ContainerSearch,com.yahoo.vespa.model.container.ContainerCluster,https://github.com/vespa-engine/vespa/commit/f99c5ee981cac149023f9ba1c04e947ae2a3ab2a
17681,2,apache/flink,"Move And Rename Method	public postStop() : CompletableFuture<Void> from class org.apache.flink.runtime.rpc.FencedRpcEndpointTest.FencedTestingEndpoint to public onStop() : CompletableFuture<Void> from class org.apache.flink.runtime.rpc.RpcEndpoint",postStop,org.apache.flink.runtime.rpc.FencedRpcEndpointTest.FencedTestingEndpoint,org.apache.flink.runtime.rpc.RpcEndpoint,https://github.com/apache/flink/commit/3d200070c4404dbce61d80fcdda4509ece383937
24278,2,Graylog2/graylog2-server,"Move Method	public issue_3949() : void from class org.graylog2.inputs.extractors.GrokExtractorTest to public issue_3949() : void from class org.graylog2.grok.MongoDbGrokPatternServiceTest",issue_3949,org.graylog2.inputs.extractors.GrokExtractorTest,org.graylog2.grok.MongoDbGrokPatternServiceTest,https://github.com/Graylog2/graylog2-server/commit/fbc37ede2948a93432d7de68ae3db824cdf37bb4
21772,2,neo4j/neo4j,"Move Method	public unregisterIndexProvider(name String) : boolean from class org.neo4j.kernel.impl.coreapi.IndexManagerImpl to public unregisterIndexProvider(name String) : boolean from class org.neo4j.kernel.impl.nioneo.xa.NeoStoreXaDataSource",unregisterIndexProvider,org.neo4j.kernel.impl.coreapi.IndexManagerImpl,org.neo4j.kernel.impl.nioneo.xa.NeoStoreXaDataSource,https://github.com/neo4j/neo4j/commit/f816a969d12f5192ef936e9003cafcfdb3bc46b3
21238,2,neo4j/neo4j,"Move Method	public getAllRelationshipTypesInUse() : ResourceIterable<RelationshipType> from class org.neo4j.kernel.impl.factory.GraphDatabaseFacade to public getAllRelationshipTypesInUse() : ResourceIterable<RelationshipType> from class org.neo4j.kernel.impl.coreapi.TopLevelTransaction",getAllRelationshipTypesInUse,org.neo4j.kernel.impl.factory.GraphDatabaseFacade,org.neo4j.kernel.impl.coreapi.TopLevelTransaction,https://github.com/neo4j/neo4j/commit/cefa77b88d7a1994fa51c91aee781e9a6c61f81d
10415,1,trinodb/trino,"Move Method	public add(other PlanCostEstimate) : PlanCostEstimate from class io.prestosql.cost.PlanCostEstimate to private add(sourcesCost PlanCostEstimate, localCost LocalCostEstimate) : PlanCostEstimate from class io.prestosql.cost.CostCalculatorUsingExchanges",add,io.prestosql.cost.PlanCostEstimate,io.prestosql.cost.CostCalculatorUsingExchanges,https///github.com/trinodb/trino/commit/fe5cc0e1d48b801117f6885bf3592dc01c1d497c
